transaction_id,customer_id,transaction_date,amount,transaction_type,channel,category,status,merchant_name,balance_after
TXN824B23C996,CUST0157,2024-04-02 21:08:59,77683.07,TRANSFER,MOBILE,GROCERIES,SUCCESS,Merchant_10,187854.37
TXNEDA5F3664E,CUST0015,2024-10-23 06:38:23,54523.04,CREDIT,BRANCH,GROCERIES,SUCCESS,Merchant_30,314177.79
TXN5B81880408,CUST0092,2024-03-23 16:19:28,96330.86,WITHDRAWAL,BRANCH,GROCERIES,PENDING,Merchant_89,499700.39
TXNC693D70376,CUST0085,2024-03-27 01:40:41,98820.14,PAYMENT,ONLINE,ENTERTAINMENT,FAILED,Merchant_73,423017.5
TXN6DADFF54C1,CUST0026,2024-09-12 05:09:56,-41073.63,DEBIT,ATM,EMI,SUCCESS,Merchant_3,293582.0
TXN355BAAE071,CUST0001,2024-02-26 01:53:43,-49608.74,TRANSFER,BRANCH,RENT,SUCCESS,Merchant_64,166540.98
TXNB283A5009B,CUST0117,2024-08-29 00:14:56,66789.73,CREDIT,POS,UTILITIES,FAILED,Merchant_92,140879.72
TXN83E8F06A6A,CUST0179,2024-11-04 16:20:09,84215.26,PAYMENT,BRANCH,ENTERTAINMENT,FAILED,Merchant_53,154818.44
TXN76B84E2C47,CUST0103,2024-05-11 05:48:07,18151.45,CREDIT,ATM,REFUND,SUCCESS,Merchant_89,338942.48
TXNE3F349F1AD,CUST0186,2024-09-19 09:34:30,-29886.35,CREDIT,BRANCH,ENTERTAINMENT,FAILED,Merchant_37,309536.32
TXN2A90E17D19,CUST0036,2024-08-20 22:23:23,49473.0,TRANSFER,MOBILE,SALARY,PENDING,Merchant_32,70650.68
TXN23B23B85E0,CUST0007,2024-04-23 01:24:14,74773.1,TRANSFER,POS,GROCERIES,SUCCESS,Merchant_25,466344.29
TXND7270DBFA4,CUST0155,2024-05-19 08:35:49,54180.28,WITHDRAWAL,BRANCH,REFUND,FAILED,Merchant_97,57065.67
TXN7455C61E07,CUST0032,2024-03-11 09:40:52,-3761.97,TRANSFER,MOBILE,RENT,SUCCESS,Merchant_1,362333.82
TXN8AD899A025,CUST0136,2024-12-27 12:46:47,73225.86,DEBIT,MOBILE,UTILITIES,FAILED,Merchant_61,52969.97
TXN2300617C4C,CUST0072,2024-03-27 07:26:15,-26797.4,PAYMENT,BRANCH,EMI,SUCCESS,Merchant_16,114562.06
TXN1604F0CF39,CUST0180,2024-11-25 10:56:52,33790.91,DEBIT,BRANCH,ENTERTAINMENT,FAILED,Merchant_26,296770.68
TXNB48401A136,CUST0193,2024-02-02 01:34:45,-17501.0,WITHDRAWAL,ATM,RENT,PENDING,Merchant_67,326778.53
TXNE6CDA644A1,CUST0064,2024-05-05 02:44:05,30690.65,PAYMENT,BRANCH,UTILITIES,SUCCESS,Merchant_12,16729.9
TXNA5750CB5FB,CUST0095,2024-09-05 13:34:02,77796.11,CREDIT,ATM,TRANSFER,SUCCESS,Merchant_45,53898.9
TXNE8369E5E43,CUST0116,2024-07-27 20:50:56,-4047.29,DEBIT,MOBILE,TRANSFER,FAILED,Merchant_50,306097.58
TXN59751F4BB3,CUST0159,2024-12-23 22:08:42,-24875.92,WITHDRAWAL,POS,EMI,SUCCESS,Merchant_60,253718.28
TXND24DE11DAC,CUST0176,2024-11-10 17:45:23,82303.81,DEBIT,BRANCH,REFUND,SUCCESS,Merchant_23,454337.39
TXN75D1B0E2BF,CUST0169,2024-02-24 02:21:55,-19965.03,TRANSFER,POS,ENTERTAINMENT,SUCCESS,Merchant_27,138969.07
TXNEC77D661E5,CUST0122,2024-07-23 00:43:01,37393.89,PAYMENT,BRANCH,TRANSFER,SUCCESS,Merchant_44,172123.74
TXN56C7BD0D62,CUST0132,2024-05-30 05:56:06,84347.98,CREDIT,ONLINE,EMI,PENDING,Merchant_84,156142.78
TXN1846A9D5E9,CUST0106,2024-03-28 21:49:35,73005.25,TRANSFER,ONLINE,RENT,FAILED,Merchant_49,41412.37
TXNF8F34E3B60,CUST0170,2024-01-18 21:35:28,23099.14,WITHDRAWAL,MOBILE,SALARY,PENDING,Merchant_13,497468.1
TXNE11855BAFF,CUST0049,2024-04-18 13:26:49,48251.31,WITHDRAWAL,MOBILE,REFUND,FAILED,Merchant_94,411024.36
TXNA143F639F9,CUST0001,2024-01-08 20:47:51,42364.85,WITHDRAWAL,ONLINE,UTILITIES,SUCCESS,Merchant_76,421824.29
TXN9C1520785E,CUST0164,2024-12-20 01:10:44,2672.12,PAYMENT,BRANCH,RENT,FAILED,Merchant_24,157957.23
TXNF1B9409CD4,CUST0083,2024-11-17 14:49:04,-36733.01,DEBIT,ONLINE,REFUND,SUCCESS,Merchant_44,382101.91
TXNACB12661D1,CUST0005,2024-02-24 07:13:49,41406.27,DEBIT,POS,ENTERTAINMENT,SUCCESS,Merchant_82,306697.58
TXNFD38824EEC,CUST0163,2024-08-22 23:56:55,65687.26,PAYMENT,MOBILE,RENT,FAILED,Merchant_16,468275.86
TXN5C6825486F,CUST0093,2024-06-17 23:16:14,61971.13,DEBIT,ATM,EMI,SUCCESS,Merchant_18,443276.79
TXNB057D17615,CUST0012,2024-06-01 08:35:38,91021.89,PAYMENT,MOBILE,RENT,FAILED,Merchant_79,40581.97
TXN0DAB9923C4,CUST0189,2024-03-12 09:20:09,3918.48,TRANSFER,POS,EMI,SUCCESS,Merchant_90,365134.71
TXNE26E776253,CUST0084,2024-12-17 09:32:36,77377.09,CREDIT,BRANCH,REFUND,FAILED,Merchant_87,448726.52
TXNCEE6ED0BAF,CUST0174,2024-12-08 10:28:16,25622.82,DEBIT,BRANCH,EMI,FAILED,Merchant_59,254038.65
TXN5A9851741D,CUST0114,2024-09-25 00:44:38,18330.89,WITHDRAWAL,BRANCH,GROCERIES,FAILED,Merchant_6,463025.61
TXNABA7E7C51D,CUST0060,2024-08-27 17:03:44,94954.44,PAYMENT,ONLINE,RENT,SUCCESS,Merchant_87,282803.63
TXNF30FE81345,CUST0156,2024-08-21 01:17:01,83834.23,WITHDRAWAL,BRANCH,REFUND,PENDING,Merchant_97,498812.07
TXN55304DE5B8,CUST0125,2024-02-05 04:52:50,47418.84,DEBIT,POS,UTILITIES,SUCCESS,Merchant_53,335968.24
TXN7A7F3B73D0,CUST0103,2024-06-20 21:32:05,-10618.31,WITHDRAWAL,POS,REFUND,SUCCESS,Merchant_64,375939.63
TXND6E7F1AC4A,CUST0190,2024-03-02 08:01:46,48219.19,DEBIT,MOBILE,EMI,PENDING,Merchant_19,492160.11
TXND5153F0C39,CUST0157,2024-02-08 12:41:33,47145.9,CREDIT,POS,EMI,SUCCESS,Merchant_90,352570.94
TXN4D8CFC8A1E,CUST0021,2024-07-07 12:00:13,72406.18,TRANSFER,MOBILE,ENTERTAINMENT,FAILED,Merchant_16,239530.8
TXN36A74054F7,CUST0090,2024-04-24 18:10:25,-35383.07,CREDIT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_60,492025.04
TXN007972A475,CUST0110,2024-03-01 23:06:23,15201.35,DEBIT,BRANCH,RENT,PENDING,Merchant_100,55030.23
TXNFB65FE4963,CUST0122,2024-08-21 02:37:51,49391.8,TRANSFER,MOBILE,RENT,FAILED,Merchant_6,141859.51
TXN37524C8F2C,CUST0169,2024-02-23 22:01:54,-45988.34,CREDIT,POS,GROCERIES,FAILED,Merchant_60,123994.98
TXND733B3BDD5,CUST0180,2024-11-18 00:53:36,-1823.08,DEBIT,BRANCH,UTILITIES,SUCCESS,Merchant_50,136128.29
TXN4694059139,CUST0026,2024-02-20 21:12:47,86540.55,PAYMENT,MOBILE,EMI,SUCCESS,Merchant_87,135742.06
TXN5BC8B537CC,CUST0188,2024-01-11 06:27:53,23237.46,WITHDRAWAL,ATM,TRANSFER,PENDING,Merchant_30,302173.71
TXNF964B9BBA2,CUST0099,2024-04-27 07:10:29,-18806.55,PAYMENT,ATM,TRANSFER,SUCCESS,Merchant_63,409506.45
TXNA0219E724A,CUST0076,2024-02-03 19:01:07,54730.07,TRANSFER,ONLINE,GROCERIES,SUCCESS,Merchant_31,275775.79
TXN4224154815,CUST0156,2024-06-07 04:02:23,-27562.03,CREDIT,POS,GROCERIES,PENDING,Merchant_10,458577.78
TXNAD38C0A260,CUST0050,2024-06-29 04:53:36,11407.16,TRANSFER,BRANCH,ENTERTAINMENT,PENDING,Merchant_98,275232.98
TXNB3C434EFE8,CUST0183,2024-07-29 07:50:11,-9218.92,CREDIT,BRANCH,TRANSFER,FAILED,Merchant_60,499199.77
TXNB8A2C7EA90,CUST0037,2024-12-26 05:57:46,37777.98,DEBIT,ATM,SALARY,SUCCESS,Merchant_51,393527.2
TXN56AE07D3D1,CUST0134,2024-10-25 16:31:07,50386.46,CREDIT,ONLINE,REFUND,SUCCESS,Merchant_52,466849.71
TXNB19A6021F9,CUST0147,2024-03-09 16:12:26,-41435.15,CREDIT,ATM,RENT,PENDING,Merchant_86,311335.83
TXNA1486A9BCB,CUST0184,2024-12-17 12:49:10,68424.0,CREDIT,ONLINE,SALARY,SUCCESS,Merchant_55,338885.36
TXN26923B9E28,CUST0130,2024-02-16 07:14:35,51476.95,PAYMENT,POS,UTILITIES,SUCCESS,Merchant_44,104744.74
TXNAD9673B4D6,CUST0009,2024-05-19 11:49:28,73573.94,CREDIT,POS,EMI,PENDING,Merchant_48,11479.17
TXN26AD5C47F4,CUST0033,2024-09-22 19:58:29,41458.19,WITHDRAWAL,POS,TRANSFER,SUCCESS,Merchant_23,489888.68
TXN0A5CCA8CA9,CUST0128,2024-04-03 11:50:24,-40327.36,WITHDRAWAL,ATM,TRANSFER,SUCCESS,Merchant_7,166718.89
TXNF72B83B995,CUST0023,2024-08-17 06:22:13,20202.43,WITHDRAWAL,ONLINE,SALARY,FAILED,Merchant_65,1698.89
TXNEF961FBEBC,CUST0078,2024-03-09 09:18:18,-838.08,DEBIT,ATM,REFUND,PENDING,Merchant_70,61958.41
TXND76414B251,CUST0173,2024-12-15 11:10:59,48796.15,WITHDRAWAL,ONLINE,EMI,SUCCESS,Merchant_27,191235.45
TXN81C3C6FBE6,CUST0141,2024-06-06 17:18:52,47812.4,PAYMENT,MOBILE,SALARY,SUCCESS,Merchant_98,245480.51
TXNAB66BC7E2F,CUST0120,2024-05-28 12:41:23,-21934.66,TRANSFER,ONLINE,EMI,SUCCESS,Merchant_24,416200.38
TXNA9B47EE6D4,CUST0044,2024-08-22 14:50:24,39369.77,DEBIT,ATM,EMI,SUCCESS,Merchant_25,403370.03
TXN6CF218DD62,CUST0115,2024-03-22 12:33:34,87466.0,DEBIT,POS,RENT,PENDING,Merchant_99,235081.35
TXND0200F5D03,CUST0030,2024-07-03 09:49:14,42270.82,WITHDRAWAL,BRANCH,GROCERIES,SUCCESS,Merchant_30,430886.77
TXNC3F5891453,CUST0124,2024-11-29 09:13:15,59589.33,TRANSFER,MOBILE,GROCERIES,SUCCESS,Merchant_49,383515.28
TXNAACBD9E215,CUST0170,2024-11-19 23:25:37,-35618.19,WITHDRAWAL,ONLINE,RENT,SUCCESS,Merchant_14,176854.13
TXN077CC27E00,CUST0139,2024-01-02 22:10:37,,WITHDRAWAL,BRANCH,EMI,SUCCESS,Merchant_55,365594.34
TXNB8697BDD33,CUST0062,2024-06-02 20:59:32,-10511.12,CREDIT,ATM,UTILITIES,PENDING,Merchant_84,417097.8
TXN26575CBE1F,CUST0063,2024-03-26 22:34:46,31211.5,CREDIT,BRANCH,TRANSFER,SUCCESS,Merchant_96,205614.77
TXN8907241AD8,CUST0055,2024-02-19 00:17:13,71439.12,TRANSFER,MOBILE,ENTERTAINMENT,FAILED,Merchant_100,128570.21
TXNF2D5C06052,CUST0044,2024-11-14 05:25:26,34363.65,TRANSFER,BRANCH,GROCERIES,PENDING,Merchant_36,271791.1
TXN14A939BB82,CUST0193,2024-05-17 20:23:07,42396.37,PAYMENT,ONLINE,UTILITIES,PENDING,Merchant_41,226805.79
TXN4FF27DFE01,CUST0169,2024-10-18 20:42:49,-31851.54,TRANSFER,ATM,RENT,FAILED,Merchant_71,232218.94
TXN15FAF0AB5B,CUST0180,2024-01-13 19:44:25,43950.16,PAYMENT,BRANCH,ENTERTAINMENT,FAILED,Merchant_93,381984.01
TXN5A9A852E43,CUST0023,2024-03-24 16:07:43,26998.46,WITHDRAWAL,POS,ENTERTAINMENT,SUCCESS,Merchant_98,129119.66
TXN3961E5DF98,CUST0028,2024-02-17 00:49:37,578.06,DEBIT,MOBILE,RENT,FAILED,Merchant_4,290146.77
TXN03C9E130AD,CUST0112,2024-11-21 20:03:39,27412.76,PAYMENT,BRANCH,EMI,SUCCESS,Merchant_45,241883.8
TXN2985F3DD07,CUST0184,2024-03-30 13:36:35,30405.12,TRANSFER,ONLINE,RENT,PENDING,Merchant_75,470180.46
TXNCED3646456,CUST0008,2024-08-15 17:21:33,22546.91,CREDIT,ATM,UTILITIES,PENDING,Merchant_78,354118.85
TXNDD4186B3F4,CUST0042,2024-03-01 22:20:03,38035.72,CREDIT,ATM,GROCERIES,SUCCESS,Merchant_98,204131.8
TXN3CEF920E8A,CUST0084,2024-07-13 05:22:43,-43561.0,PAYMENT,MOBILE,GROCERIES,FAILED,Merchant_22,157015.9
TXNB174CB0E9A,CUST0099,2024-01-18 12:54:00,-43383.28,CREDIT,MOBILE,REFUND,SUCCESS,Merchant_53,446744.6
TXNE2D44BC7BF,CUST0197,2024-04-27 07:29:59,80312.5,CREDIT,BRANCH,RENT,SUCCESS,Merchant_41,265076.66
TXNEC4B9D91EE,CUST0072,2024-07-25 11:13:58,13133.23,CREDIT,MOBILE,RENT,SUCCESS,Merchant_25,278510.38
TXND03FA31BB0,CUST0057,2024-10-30 00:19:02,32894.07,TRANSFER,MOBILE,REFUND,PENDING,Merchant_4,119684.17
TXN991434F8F3,CUST0185,2024-12-30 03:15:41,66979.13,DEBIT,MOBILE,GROCERIES,SUCCESS,Merchant_86,476644.38
TXNBB70491B9D,CUST0066,2024-11-14 23:17:27,95523.73,CREDIT,ONLINE,REFUND,SUCCESS,Merchant_47,286358.24
TXN5DD68DEF2B,CUST0171,2024-05-19 03:31:18,1989.21,DEBIT,MOBILE,UTILITIES,SUCCESS,Merchant_29,426381.01
TXN959A7588C6,CUST0122,2024-01-03 22:44:35,31009.91,TRANSFER,MOBILE,REFUND,SUCCESS,Merchant_51,298374.17
TXN0A738EA2B2,CUST0172,2024-03-12 19:49:36,-46682.19,CREDIT,ATM,ENTERTAINMENT,FAILED,Merchant_17,412314.86
TXN11584A933C,CUST0032,2024-02-28 17:30:27,82790.73,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_27,378005.57
TXN44C2DA7AF1,CUST0171,2024-01-18 12:12:23,48517.91,WITHDRAWAL,MOBILE,GROCERIES,SUCCESS,Merchant_20,294459.1
TXN73DAC03915,CUST0035,2024-06-11 07:55:11,98093.54,WITHDRAWAL,ATM,UTILITIES,SUCCESS,Merchant_11,172419.6
TXN1A1F55779F,CUST0137,2024-02-06 23:30:41,74234.96,WITHDRAWAL,MOBILE,REFUND,PENDING,Merchant_75,350753.02
TXN280D4636BC,CUST0163,2024-09-17 18:07:45,33617.14,PAYMENT,POS,EMI,SUCCESS,Merchant_74,136813.45
TXN6A683AD750,CUST0186,2024-08-15 04:57:20,49300.47,WITHDRAWAL,BRANCH,TRANSFER,PENDING,Merchant_8,429713.64
TXNED6E81CD8C,CUST0126,2024-01-19 22:22:23,3323.92,CREDIT,ONLINE,EMI,SUCCESS,Merchant_32,397487.39
TXN391C5D61FF,CUST0024,2024-02-11 06:15:20,70324.89,PAYMENT,ATM,UTILITIES,SUCCESS,Merchant_37,488979.08
TXNE88852C6A4,CUST0178,2024-08-11 20:56:34,-37949.96,PAYMENT,ONLINE,EMI,PENDING,Merchant_4,14313.86
TXN3341186A08,CUST0086,2024-04-02 22:59:32,85516.37,WITHDRAWAL,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_36,252615.59
TXNB4A63A87FC,CUST0058,2024-09-06 17:04:22,-7216.31,WITHDRAWAL,ONLINE,GROCERIES,FAILED,Merchant_36,224631.79
TXNEE3E5BFF2D,CUST0148,2024-04-04 13:45:29,-18451.79,TRANSFER,BRANCH,UTILITIES,PENDING,Merchant_97,457320.04
TXN3F1794E9E4,CUST0197,2024-03-23 04:41:15,64404.06,TRANSFER,POS,RENT,PENDING,Merchant_86,108827.92
TXN70AD8AC546,CUST0154,2024-05-25 02:52:25,49657.78,DEBIT,POS,SALARY,SUCCESS,Merchant_81,418872.16
TXN4B8B4C22DE,CUST0017,2024-08-28 09:27:11,-1729.96,DEBIT,BRANCH,GROCERIES,PENDING,Merchant_76,411357.36
TXNA2F6F1F761,CUST0165,2024-03-28 15:36:37,-1773.48,PAYMENT,ONLINE,GROCERIES,FAILED,Merchant_16,170408.42
TXN3657A2E6E0,CUST0088,2024-07-09 01:37:21,-27971.09,DEBIT,ONLINE,GROCERIES,SUCCESS,Merchant_38,114914.34
TXNAE9D4D4A0E,CUST0097,2024-08-22 15:30:30,86144.93,WITHDRAWAL,POS,TRANSFER,FAILED,Merchant_61,61109.3
TXNC168E508A0,CUST0184,2024-07-08 05:09:34,-30672.85,DEBIT,BRANCH,GROCERIES,SUCCESS,Merchant_42,296851.85
TXN20DE2ACC89,CUST0191,2024-02-02 21:57:06,1576.51,DEBIT,ATM,RENT,SUCCESS,Merchant_36,239305.42
TXNEC7DDE204E,CUST0189,2024-08-22 10:55:05,72892.15,CREDIT,MOBILE,TRANSFER,FAILED,Merchant_11,379702.59
TXN2B69E5F363,CUST0186,2024-01-24 23:57:48,54624.93,CREDIT,BRANCH,UTILITIES,SUCCESS,Merchant_33,42776.3
TXN5309382618,CUST0098,2024-01-01 19:12:58,6041.7,WITHDRAWAL,POS,UTILITIES,SUCCESS,Merchant_2,58934.76
TXNAA53E576B8,CUST0168,2024-01-23 13:51:21,45446.9,TRANSFER,MOBILE,TRANSFER,SUCCESS,Merchant_56,250675.99
TXN3E8F46EB0C,CUST0165,2024-09-07 22:20:46,25032.73,WITHDRAWAL,POS,REFUND,PENDING,Merchant_35,92650.53
TXNEA63AC8A56,CUST0144,2024-01-09 10:03:42,55330.38,WITHDRAWAL,POS,GROCERIES,SUCCESS,Merchant_6,174813.37
TXN2790BC53B9,CUST0112,2024-03-12 09:12:23,32086.07,CREDIT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_21,326138.55
TXN018978AD8A,CUST0060,2024-10-02 05:52:19,13652.11,DEBIT,MOBILE,TRANSFER,PENDING,Merchant_93,220600.87
TXN3E79DF1D09,CUST0058,2024-08-13 22:27:49,39968.83,CREDIT,BRANCH,TRANSFER,SUCCESS,Merchant_51,148558.89
TXNB0FAE612E4,CUST0067,2024-09-08 16:05:14,-48010.59,CREDIT,ATM,EMI,SUCCESS,Merchant_24,29470.24
TXNE5D8F62265,CUST0030,2024-05-12 15:51:52,-34408.77,WITHDRAWAL,ATM,REFUND,FAILED,Merchant_56,158642.38
TXN9251949C6D,CUST0075,2024-06-16 02:33:53,54184.26,WITHDRAWAL,POS,RENT,SUCCESS,Merchant_43,89899.32
TXN7DFB8DF7BD,CUST0023,2024-02-08 14:56:28,34318.89,WITHDRAWAL,ATM,UTILITIES,PENDING,Merchant_50,306646.5
TXN288E935445,CUST0029,2024-05-26 07:52:15,-30842.95,DEBIT,MOBILE,UTILITIES,SUCCESS,Merchant_51,484341.88
TXN48BB4E5972,CUST0023,2024-02-26 18:54:53,-18340.41,TRANSFER,MOBILE,ENTERTAINMENT,FAILED,Merchant_1,483552.25
TXNE83CBFDACA,CUST0088,2024-03-12 12:55:23,78578.34,DEBIT,POS,GROCERIES,SUCCESS,Merchant_32,106892.25
TXN2E29B75C1A,CUST0190,2024-11-22 21:05:07,-9020.22,DEBIT,ATM,UTILITIES,PENDING,Merchant_2,227356.55
TXNB70D74E08D,CUST0152,2024-05-12 05:48:07,-21915.09,PAYMENT,ONLINE,ENTERTAINMENT,FAILED,Merchant_58,245154.97
TXN9ABFA8F755,CUST0049,2024-05-26 05:54:50,43101.68,WITHDRAWAL,ATM,REFUND,SUCCESS,Merchant_48,228234.16
TXN85BBA190EE,CUST0191,2024-10-04 21:20:08,97183.72,TRANSFER,ATM,TRANSFER,SUCCESS,Merchant_4,274213.97
TXN2BA323CF64,CUST0030,2024-10-05 19:42:03,-7183.52,CREDIT,ATM,EMI,SUCCESS,Merchant_39,444374.67
TXN3F5631882A,CUST0147,2024-09-19 22:14:23,22524.46,TRANSFER,ONLINE,REFUND,FAILED,Merchant_71,165369.56
TXNC875B46824,CUST0095,2024-04-19 00:59:37,-44424.4,TRANSFER,BRANCH,TRANSFER,PENDING,Merchant_67,278604.68
TXNC6F2D1C9B0,CUST0033,2024-09-28 20:36:07,-29687.05,CREDIT,MOBILE,ENTERTAINMENT,PENDING,Merchant_2,97569.51
TXN7019A935A4,CUST0081,2024-07-10 03:54:38,86680.53,DEBIT,ATM,GROCERIES,PENDING,Merchant_6,335251.57
TXN7A28FCDFEC,CUST0098,2024-01-25 20:25:59,-32586.62,WITHDRAWAL,BRANCH,REFUND,FAILED,Merchant_38,370316.46
TXN7257507975,CUST0148,2024-07-18 15:58:16,53892.87,TRANSFER,POS,ENTERTAINMENT,FAILED,Merchant_27,165322.62
TXNCD12408753,CUST0189,2024-10-14 08:56:42,8971.97,WITHDRAWAL,BRANCH,TRANSFER,PENDING,Merchant_9,478585.56
TXN8FCF1F0868,CUST0001,2024-05-23 02:21:14,47631.48,PAYMENT,POS,GROCERIES,SUCCESS,Merchant_7,344589.21
TXNA56D69141B,CUST0080,2024-05-17 10:33:44,85622.12,PAYMENT,ONLINE,RENT,FAILED,Merchant_48,413090.59
TXNE47F372E4F,CUST0016,2024-08-20 21:37:43,-3760.22,PAYMENT,ONLINE,SALARY,FAILED,Merchant_17,37994.61
TXNB913905CD2,CUST0152,2024-04-30 01:03:41,-9602.73,CREDIT,MOBILE,GROCERIES,SUCCESS,Merchant_52,88557.69
TXN8826F1D729,CUST0138,2024-01-01 22:54:15,13745.46,DEBIT,ATM,UTILITIES,SUCCESS,Merchant_72,163219.17
TXN39EAE0E623,CUST0049,2024-10-09 09:00:29,43224.02,WITHDRAWAL,ATM,TRANSFER,FAILED,Merchant_86,266247.39
TXNC92FD27F9E,CUST0100,2024-06-23 13:36:58,3930.94,DEBIT,MOBILE,RENT,PENDING,Merchant_59,150206.65
TXN08A9F0795F,CUST0109,2024-08-13 00:05:34,94266.25,CREDIT,MOBILE,GROCERIES,SUCCESS,Merchant_89,150114.85
TXNCCA77BA191,CUST0082,2024-08-29 10:11:21,53364.39,PAYMENT,MOBILE,SALARY,FAILED,Merchant_4,36264.29
TXN7B06828677,CUST0198,2024-11-11 07:24:51,84630.95,PAYMENT,BRANCH,RENT,FAILED,Merchant_55,377127.84
TXNBCAE853E34,CUST0094,2024-12-14 22:47:46,75645.64,DEBIT,MOBILE,REFUND,SUCCESS,Merchant_78,398232.65
TXNF261A09EE9,CUST0174,2024-02-25 09:22:31,29898.72,TRANSFER,MOBILE,TRANSFER,PENDING,Merchant_9,79752.55
TXN9505D76DA8,CUST0033,2024-03-29 02:54:11,22659.66,DEBIT,ONLINE,EMI,FAILED,Merchant_81,276512.4
TXNC3C50C4C01,CUST0134,2024-01-01 04:23:06,,TRANSFER,ATM,EMI,SUCCESS,Merchant_90,442807.58
TXNEC23B40DBE,CUST0170,2024-04-20 22:29:40,-13577.59,CREDIT,ONLINE,REFUND,SUCCESS,Merchant_37,489177.66
TXNA214E8C63D,CUST0155,2024-11-04 07:53:15,84685.85,DEBIT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_14,226936.47
TXN4A06BC25CA,CUST0152,2024-10-29 18:44:05,-41845.94,CREDIT,BRANCH,GROCERIES,FAILED,Merchant_71,43960.11
TXNF30B6C4536,CUST0057,2024-05-13 15:30:43,52929.56,PAYMENT,ATM,ENTERTAINMENT,SUCCESS,Merchant_13,142219.74
TXN918BB113D7,CUST0028,2024-10-09 07:43:26,-18106.23,PAYMENT,ATM,EMI,PENDING,Merchant_9,406901.57
TXND948C5F799,CUST0102,2024-11-08 03:58:20,15920.37,WITHDRAWAL,MOBILE,GROCERIES,SUCCESS,Merchant_98,172256.25
TXNBE0109CC8A,CUST0003,2024-03-25 08:24:21,50404.47,TRANSFER,ATM,GROCERIES,PENDING,Merchant_24,99310.71
TXN36CCED856A,CUST0138,2024-02-23 02:17:22,40482.8,TRANSFER,ONLINE,ENTERTAINMENT,FAILED,Merchant_12,226898.0
TXN3FE69EFAEC,CUST0118,2024-10-15 12:19:42,91708.33,TRANSFER,MOBILE,UTILITIES,PENDING,Merchant_79,203726.81
TXN0FC1CD76B7,CUST0081,2024-04-01 00:08:24,-35826.43,WITHDRAWAL,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_87,143859.79
TXNEC9472DE65,CUST0038,2024-02-02 04:09:36,67660.46,WITHDRAWAL,POS,REFUND,SUCCESS,Merchant_1,20686.24
TXN8A958485C2,CUST0076,2024-05-29 13:07:10,-41482.03,CREDIT,ONLINE,RENT,PENDING,Merchant_98,478515.61
TXN2613C3A4A9,CUST0057,2024-09-09 18:43:49,57417.52,CREDIT,BRANCH,UTILITIES,FAILED,Merchant_71,354206.48
TXNE44210C247,CUST0128,2024-08-31 16:57:12,,TRANSFER,BRANCH,SALARY,SUCCESS,Merchant_9,136092.78
TXN92D344B1BC,CUST0175,2024-07-01 00:48:56,-12523.12,WITHDRAWAL,POS,TRANSFER,SUCCESS,Merchant_17,419891.42
TXN082B4A4A33,CUST0117,2024-06-29 18:31:28,46141.62,TRANSFER,MOBILE,UTILITIES,FAILED,Merchant_43,417312.58
TXN656CFE67C1,CUST0038,2024-12-21 18:11:44,-3890.82,PAYMENT,ONLINE,RENT,SUCCESS,Merchant_26,101662.63
TXN6818EE3DA3,CUST0154,2024-10-30 15:16:35,65548.21,WITHDRAWAL,ONLINE,SALARY,SUCCESS,Merchant_38,372329.75
TXN35137FBF0D,CUST0073,2024-07-26 13:39:52,,CREDIT,POS,REFUND,SUCCESS,Merchant_54,34939.15
TXN44EBFDF9FB,CUST0038,2024-10-25 09:48:59,-47846.15,CREDIT,MOBILE,RENT,FAILED,Merchant_79,75205.05
TXN1B8EC93B90,CUST0192,2024-01-30 07:25:11,-10376.52,DEBIT,POS,TRANSFER,SUCCESS,Merchant_38,117273.61
TXN62130CD2C2,CUST0171,2024-04-20 15:07:23,66233.21,PAYMENT,MOBILE,REFUND,FAILED,Merchant_72,144801.48
TXN411A49FC59,CUST0180,2024-05-08 17:46:55,-43165.99,CREDIT,ATM,RENT,SUCCESS,Merchant_44,178484.13
TXN1AE676F308,CUST0009,2024-05-26 08:26:42,-26902.72,PAYMENT,MOBILE,TRANSFER,PENDING,Merchant_69,343551.29
TXN21EAEBE534,CUST0154,2024-04-22 11:30:12,-20786.64,WITHDRAWAL,MOBILE,TRANSFER,SUCCESS,Merchant_2,358802.37
TXN0DE9E8D726,CUST0082,2024-06-20 07:16:36,-2595.27,CREDIT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_60,413138.39
TXNB4CA7CA2D8,CUST0080,2024-10-12 00:36:04,80191.6,DEBIT,ATM,GROCERIES,FAILED,Merchant_89,320617.73
TXN2197F9A146,CUST0129,2024-04-21 19:47:38,21509.93,TRANSFER,ONLINE,GROCERIES,PENDING,Merchant_9,493411.63
TXNCE12F2CF00,CUST0177,2024-11-21 09:29:04,1636.65,CREDIT,BRANCH,TRANSFER,SUCCESS,Merchant_26,153684.57
TXNB5C7F094C9,CUST0032,2024-04-05 04:09:04,-12621.14,CREDIT,POS,GROCERIES,SUCCESS,Merchant_49,10810.23
